Project_ID,Phase_Num,Phase_Name,Cumulative_Delay_Days,Cumulative_Cost_Overrun_Cr,Project_Type,Voltage_Level,Project_Location,Project_Size,Contract_Type,Planned_Duration,Total_Budget_Cr,Start_Date,Engg_%Complete,Engg_Planned_Days,Engg_Actual_Days,Engg_Planned_Cost_Cr,Engg_Actual_Cost_Cr,DPR_Status,Design_Changes,ROW_%Complete,ROW_Planned_Days,ROW_Actual_Days,ROW_Planned_Cost_Cr,ROW_Actual_Cost_Cr,Forest_Clearance,Statutory_Approvals,Supply_%Complete,Supply_Planned_Days,Supply_Actual_Days,Supply_Planned_Cost_Cr,Supply_Actual_Cost_Cr,Orders_Placed,Equip_Delivery_Status,Civil_%Complete,Civil_Planned_Days,Civil_Actual_Days,Civil_Planned_Cost_Cr,Civil_Actual_Cost_Cr,Foundations_Complete,Site_Access,Erection_%Complete,Erection_Planned_Days,Erection_Actual_Days,Erection_Planned_Cost_Cr,Erection_Actual_Cost_Cr,Towers_Erected_Pct,Structures_Complete,Stringing_%Complete,Stringing_Planned_Days,Stringing_Actual_Days,Stringing_Planned_Cost_Cr,Stringing_Actual_Cost_Cr,Conductor_Strung_Pct,Terrain_Type,Testing_%Complete,Testing_Planned_Days,Testing_Actual_Days,Testing_Planned_Cost_Cr,Testing_Actual_Cost_Cr,Trial_Run_Status,DOCO_Date,
WRSS-21 Part-B-Transmission System Strengthening for Relieving Over Loadings Observed in Gujarat Intra-State System Due to RE-injections in Bhuj - Lakadia - Vadodara 765kV D/c line,4,Site Preparation/Civil,47,363,Line,765kV,"Gujarat, Kutch to Vadodara",325,TBCB,18,3024,01-08-2019,100,90,85,302,287,Approved,0,100,150,180,454,727,1,Complete,100,75,82,756,759,1,Delayed,100,90,105,454,499,95,1,,,,,,,,,,,,,,,,,,,,,,
WRSS-21 Part-B-Transmission System Strengthening for Relieving Over Loadings Observed in Gujarat Intra-State System Due to RE-injections in Bhuj - Lakadia - Vadodara 765kV D/c line,5,Erection/Construction,62,366,Line,765kV,"Gujarat, Kutch to Vadodara",325,TBCB,18,3024,01-08-2019,100,90,85,302,287,Approved,0,100,150,180,454,727,1,Complete,100,75,82,756,759,1,Delayed,100,90,105,454,499,95,1,100,120,135,605,608,98,1,,,,,,,,,,,,,,,
WRSS-21 Part-B-Transmission System Strengthening for Relieving Over Loadings Observed in Gujarat Intra-State System Due to RE-injections in Bhuj - Lakadia - Vadodara 765kV D/c line,6,Stringing/Cabling,64,366,Line,765kV,"Gujarat, Kutch to Vadodara",325,TBCB,18,3024,01-08-2019,100,90,85,302,287,Approved,0,100,150,180,454,727,1,Complete,100,75,82,756,759,1,Delayed,100,90,105,454,499,95,1,100,120,135,605,608,98,1,100,80,82,302,302,99,Flat,,,,,,,,
WRSS-21 Part-B-Transmission System Strengthening for Relieving Over Loadings Observed in Gujarat Intra-State System Due to RE-injections in Bhuj - Lakadia - Vadodara 765kV D/c line,7,Testing & Commissioning,65,367,Line,765kV,"Gujarat, Kutch to Vadodara",325,TBCB,18,3024,01-08-2019,100,90,85,302,287,Approved,0,100,150,180,454,727,1,Complete,100,75,82,756,759,1,Delayed,100,90,105,454,499,95,1,100,120,135,605,608,98,1,100,80,82,302,302,99,Flat,100,45,46,151,152,Successful,15-02-2021,
Common Transmission system for phase-II generation projects in Orissa and immediate evacuation system for OPGC project (Orissa) - OPGC TPS-Jharsuguda 400 kV D/C (triple) line,1,Planning/Engineering,-3,-1.3,Line,400kV,"Odisha, Jharsuguda",245,EPC,28,285,01-01-2023,100,85,82,28.5,27.2,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Transmission system for phase-II generation projects in Orissa and immediate evacuation system for OPGC project (Orissa) - OPGC TPS-Jharsuguda 400 kV D/C (triple) line,2,Approvals & ROW,34,24.7,Line,400kV,"Odisha, Jharsuguda",245,EPC,28,285,01-01-2023,100,85,82,28.5,27.2,Approved,0,100,155,192,42.8,68.5,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Transmission system for phase-II generation projects in Orissa and immediate evacuation system for OPGC project (Orissa) - OPGC TPS-Jharsuguda 400 kV D/C (triple) line,3,Procurement/Supply,36,29.4,Line,400kV,"Odisha, Jharsuguda",245,EPC,28,285,01-01-2023,100,85,82,28.5,27.2,Approved,0,100,155,192,42.8,68.5,1,Complete,100,68,70,71.3,76.2,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Transmission system for phase-II generation projects in Orissa and immediate evacuation system for OPGC project (Orissa) - OPGC TPS-Jharsuguda 400 kV D/C (triple) line,4,Site Preparation/Civil,59,42.7,Line,400kV,"Odisha, Jharsuguda",245,EPC,28,285,01-01-2023,100,85,82,28.5,27.2,Approved,0,100,155,192,42.8,68.5,1,Complete,100,68,70,71.3,76.2,1,OnTime,100,95,118,42.8,55.6,96,1,,,,,,,,,,,,,,,,,,,,,,
Common Transmission system for phase-II generation projects in Orissa and immediate evacuation system for OPGC project (Orissa) - OPGC TPS-Jharsuguda 400 kV D/C (triple) line,5,Erection/Construction,72,48.4,Line,400kV,"Odisha, Jharsuguda",245,EPC,28,285,01-01-2023,100,85,82,28.5,27.2,Approved,0,100,155,192,42.8,68.5,1,Complete,100,68,70,71.3,76.2,1,OnTime,100,95,118,42.8,55.6,96,1,100,125,138,57,62.7,97,1,,,,,,,,,,,,,,,
Common Transmission system for phase-II generation projects in Orissa and immediate evacuation system for OPGC project (Orissa) - OPGC TPS-Jharsuguda 400 kV D/C (triple) line,6,Stringing/Cabling,74,50,Line,400kV,"Odisha, Jharsuguda",245,EPC,28,285,01-01-2023,100,85,82,28.5,27.2,Approved,0,100,155,192,42.8,68.5,1,Complete,100,68,70,71.3,76.2,1,OnTime,100,95,118,42.8,55.6,96,1,100,125,138,57,62.7,97,1,100,78,80,28.5,30.1,98,Forest,,,,,,,,
Common Transmission system for phase-II generation projects in Orissa and immediate evacuation system for OPGC project (Orissa) - OPGC TPS-Jharsuguda 400 kV D/C (triple) line,7,Testing & Commissioning,76,51.2,Line,400kV,"Odisha, Jharsuguda",245,EPC,28,285,01-01-2023,100,85,82,28.5,27.2,Approved,0,100,155,192,42.8,68.5,1,Complete,100,68,70,71.3,76.2,1,OnTime,100,95,118,42.8,55.6,96,1,100,125,138,57,62.7,97,1,100,78,80,28.5,30.1,98,Forest,100,42,44,14.3,15.2,Successful,15-12-2024,
Connectivity system for Khargone TPP (2x660 MW) - Khandwa Pool - Dhule 765 kV D/C line,1,Planning/Engineering,-2,-7,Line,765kV,"Madhya Pradesh, Khargone",285,TBCB,28,2850,01-01-2024,100,90,88,285,278,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khandwa Pool - Dhule 765 kV D/C line,2,Approvals & ROW,23,271,Line,765kV,"Madhya Pradesh, Khargone",285,TBCB,28,2850,01-01-2024,100,90,88,285,278,Approved,0,100,150,165,427.5,556,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khandwa Pool - Dhule 765 kV D/C line,3,Procurement/Supply,25,285,Line,765kV,"Madhya Pradesh, Khargone",285,TBCB,28,2850,01-01-2024,100,90,88,285,278,Approved,0,100,150,165,427.5,556,1,Complete,100,70,72,712.5,726,1,Delayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khandwa Pool - Dhule 765 kV D/C line,4,Site Preparation/Civil,50,513,Line,765kV,"Madhya Pradesh, Khargone",285,TBCB,28,2850,01-01-2024,100,90,88,285,278,Approved,0,100,150,165,427.5,556,1,Complete,100,70,72,712.5,726,1,Delayed,100,100,125,427.5,513,96,1,,,,,,,,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khandwa Pool - Dhule 765 kV D/C line,5,Erection/Construction,65,827,Line,765kV,"Madhya Pradesh, Khargone",285,TBCB,28,2850,01-01-2024,100,90,88,285,278,Approved,0,100,150,165,427.5,556,1,Complete,100,70,72,712.5,726,1,Delayed,100,100,125,427.5,513,96,1,100,120,135,570,599,97,1,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khandwa Pool - Dhule 765 kV D/C line,6,Stringing/Cabling,67,833,Line,765kV,"Madhya Pradesh, Khargone",285,TBCB,28,2850,01-01-2024,100,90,88,285,278,Approved,0,100,150,165,427.5,556,1,Complete,100,70,72,712.5,726,1,Delayed,100,100,125,427.5,513,96,1,100,120,135,570,599,97,1,100,80,82,285,291,98,Flat,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khandwa Pool - Dhule 765 kV D/C line,7,Testing & Commissioning,68,836,Line,765kV,"Madhya Pradesh, Khargone",285,TBCB,28,2850,01-01-2024,100,90,88,285,278,Approved,0,100,150,165,427.5,556,1,Complete,100,70,72,712.5,726,1,Delayed,100,100,125,427.5,513,96,1,100,120,135,570,599,97,1,100,80,82,285,291,98,Flat,100,45,46,142.5,145,Successful,17-10-2024,
Connectivity system for Khargone TPP (2x660 MW) - Khargone TPP - Khandwa pool 400 kV D/C (Quad) line,1,Planning/Engineering,-2,0.7,Line,400kV,"Madhya Pradesh, Khargone",185,EPC,24,285,01-01-2024,100,90,88,28.5,29.2,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khargone TPP - Khandwa pool 400 kV D/C (Quad) line,2,Approvals & ROW,23,36.9,Line,400kV,"Madhya Pradesh, Khargone",185,EPC,24,285,01-01-2024,100,90,88,28.5,29.2,Approved,0,100,150,175,42.8,58.2,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khargone TPP - Khandwa pool 400 kV D/C (Quad) line,3,Procurement/Supply,25,43.9,Line,400kV,"Madhya Pradesh, Khargone",185,EPC,24,285,01-01-2024,100,90,88,28.5,29.2,Approved,0,100,150,175,42.8,58.2,1,Complete,100,70,72,71.3,76.5,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khargone TPP - Khandwa pool 400 kV D/C (Quad) line,4,Site Preparation/Civil,50,71.3,Line,400kV,"Madhya Pradesh, Khargone",185,EPC,24,285,01-01-2024,100,90,88,28.5,29.2,Approved,0,100,150,175,42.8,58.2,1,Complete,100,70,72,71.3,76.5,1,OnTime,100,100,125,42.8,54.6,96,1,,,,,,,,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khargone TPP - Khandwa pool 400 kV D/C (Quad) line,5,Erection/Construction,65,94,Line,400kV,"Madhya Pradesh, Khargone",185,EPC,24,285,01-01-2024,100,90,88,28.5,29.2,Approved,0,100,150,175,42.8,58.2,1,Complete,100,70,72,71.3,76.5,1,OnTime,100,100,125,42.8,54.6,96,1,100,120,135,57,62.7,97,1,,,,,,,,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khargone TPP - Khandwa pool 400 kV D/C (Quad) line,6,Stringing/Cabling,67,96.1,Line,400kV,"Madhya Pradesh, Khargone",185,EPC,24,285,01-01-2024,100,90,88,28.5,29.2,Approved,0,100,150,175,42.8,58.2,1,Complete,100,70,72,71.3,76.5,1,OnTime,100,100,125,42.8,54.6,96,1,100,120,135,57,62.7,97,1,100,80,82,28.5,30.1,98,Flat,,,,,,,,
Connectivity system for Khargone TPP (2x660 MW) - Khargone TPP - Khandwa pool 400 kV D/C (Quad) line,7,Testing & Commissioning,68,97.3,Line,400kV,"Madhya Pradesh, Khargone",185,EPC,24,285,01-01-2024,100,90,88,28.5,29.2,Approved,0,100,150,175,42.8,58.2,1,Complete,100,70,72,71.3,76.5,1,OnTime,100,100,125,42.8,54.6,96,1,100,120,135,57,62.7,97,1,100,80,82,28.5,30.1,98,Flat,100,45,46,14.3,15.2,Successful,23-12-2025,
"Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - 2x500 MVA, 400/220 kV GIS at Sohna Road (Gurgaon)",1,Planning/Engineering,-5,3,Substation,400kV,"Haryana, Gurgaon",1000,EPC,24,350,01-01-2024,100,90,85,35,38,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - 2x500 MVA, 400/220 kV GIS at Sohna Road (Gurgaon)",2,Approvals & ROW,10,20.5,Substation,400kV,"Haryana, Gurgaon",1000,EPC,24,350,01-01-2024,100,90,85,35,38,Approved,0,100,150,165,52.5,70,0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - 2x500 MVA, 400/220 kV GIS at Sohna Road (Gurgaon)",3,Procurement/Supply,12,28,Substation,400kV,"Haryana, Gurgaon",1000,EPC,24,350,01-01-2024,100,90,85,35,38,Approved,0,100,150,165,52.5,70,0,Complete,100,60,62,87.5,95,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - 2x500 MVA, 400/220 kV GIS at Sohna Road (Gurgaon)",4,Site Preparation/Civil,17,33.5,Substation,400kV,"Haryana, Gurgaon",1000,EPC,24,350,01-01-2024,100,90,85,35,38,Approved,0,100,150,165,52.5,70,0,Complete,100,60,62,87.5,95,1,OnTime,100,90,95,52.5,58,98,1,,,,,,,,,,,,,,,,,,,,,,
"Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - 2x500 MVA, 400/220 kV GIS at Sohna Road (Gurgaon)",5,Erection/Construction,25,39.5,Substation,400kV,"Haryana, Gurgaon",1000,EPC,24,350,01-01-2024,100,90,85,35,38,Approved,0,100,150,165,52.5,70,0,Complete,100,60,62,87.5,95,1,OnTime,100,90,95,52.5,58,98,1,100,120,128,70,76,100,1,,,,,,,,,,,,,,,
"Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - 2x500 MVA, 400/220 kV GIS at Sohna Road (Gurgaon)",6,Stringing/Cabling,22,40.5,Substation,400kV,"Haryana, Gurgaon",1000,EPC,24,350,01-01-2024,100,90,85,35,38,Approved,0,100,150,165,52.5,70,0,Complete,100,60,62,87.5,95,1,OnTime,100,90,95,52.5,58,98,1,100,120,128,70,76,100,1,100,75,72,35,36,100,Flat,,,,,,,,
"Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - 2x500 MVA, 400/220 kV GIS at Sohna Road (Gurgaon)",7,Testing & Commissioning,19,41,Substation,400kV,"Haryana, Gurgaon",1000,EPC,24,350,01-01-2024,100,90,85,35,38,Approved,0,100,150,165,52.5,70,0,Complete,100,60,62,87.5,95,1,OnTime,100,90,95,52.5,58,98,1,100,120,128,70,76,100,1,100,75,72,35,36,100,Flat,100,45,42,17.5,18,Successful,15-12-2024,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - LILO of Gurgaon - Manesar 400 kV D/C (Q) line at Sohna Road,1,Planning/Engineering,-5,1.5,Line,400kV,"Haryana, Gurgaon",25,EPC,24,180,01-01-2024,100,90,85,18,19.5,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - LILO of Gurgaon - Manesar 400 kV D/C (Q) line at Sohna Road,2,Approvals & ROW,10,9.5,Line,400kV,"Haryana, Gurgaon",25,EPC,24,180,01-01-2024,100,90,85,18,19.5,Approved,0,100,150,165,27,35,0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - LILO of Gurgaon - Manesar 400 kV D/C (Q) line at Sohna Road,3,Procurement/Supply,12,12.5,Line,400kV,"Haryana, Gurgaon",25,EPC,24,180,01-01-2024,100,90,85,18,19.5,Approved,0,100,150,165,27,35,0,Complete,100,60,62,45,48,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - LILO of Gurgaon - Manesar 400 kV D/C (Q) line at Sohna Road,4,Site Preparation/Civil,17,14.5,Line,400kV,"Haryana, Gurgaon",25,EPC,24,180,01-01-2024,100,90,85,18,19.5,Approved,0,100,150,165,27,35,0,Complete,100,60,62,45,48,1,OnTime,100,90,95,27,29,98,1,,,,,,,,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - LILO of Gurgaon - Manesar 400 kV D/C (Q) line at Sohna Road,5,Erection/Construction,25,16.5,Line,400kV,"Haryana, Gurgaon",25,EPC,24,180,01-01-2024,100,90,85,18,19.5,Approved,0,100,150,165,27,35,0,Complete,100,60,62,45,48,1,OnTime,100,90,95,27,29,98,1,100,120,128,36,38,96,1,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - LILO of Gurgaon - Manesar 400 kV D/C (Q) line at Sohna Road,6,Stringing/Cabling,26,17,Line,400kV,"Haryana, Gurgaon",25,EPC,24,180,01-01-2024,100,90,85,18,19.5,Approved,0,100,150,165,27,35,0,Complete,100,60,62,45,48,1,OnTime,100,90,95,27,29,98,1,100,120,128,36,38,96,1,100,75,76,18,18.5,98,Flat,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - LILO of Gurgaon - Manesar 400 kV D/C (Q) line at Sohna Road,7,Testing & Commissioning,25,17.7,Line,400kV,"Haryana, Gurgaon",25,EPC,24,180,01-01-2024,100,90,85,18,19.5,Approved,0,100,150,165,27,35,0,Complete,100,60,62,45,48,1,OnTime,100,90,95,27,29,98,1,100,120,128,36,38,96,1,100,75,76,18,18.5,98,Flat,100,45,44,9,9.2,Successful,15-12-2024,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - Neemrana (PG) - Dhanonda 400 kV D/C HTLS line,1,Planning/Engineering,-5,1.7,Line,400kV,"Haryana, Gurgaon",185,EPC,24,285,01-01-2024,100,90,85,28.5,30.2,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - Neemrana (PG) - Dhanonda 400 kV D/C HTLS line,2,Approvals & ROW,10,14.3,Line,400kV,"Haryana, Gurgaon",185,EPC,24,285,01-01-2024,100,90,85,28.5,30.2,Approved,0,100,150,165,42.8,55.6,0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - Neemrana (PG) - Dhanonda 400 kV D/C HTLS line,3,Procurement/Supply,12,19.1,Line,400kV,"Haryana, Gurgaon",185,EPC,24,285,01-01-2024,100,90,85,28.5,30.2,Approved,0,100,150,165,42.8,55.6,0,Complete,100,60,62,71.3,75.8,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - Neemrana (PG) - Dhanonda 400 kV D/C HTLS line,4,Site Preparation/Civil,17,22.9,Line,400kV,"Haryana, Gurgaon",185,EPC,24,285,01-01-2024,100,90,85,28.5,30.2,Approved,0,100,150,165,42.8,55.6,0,Complete,100,60,62,71.3,75.8,1,OnTime,100,90,95,42.8,46.1,98,1,,,,,,,,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - Neemrana (PG) - Dhanonda 400 kV D/C HTLS line,5,Erection/Construction,25,26.2,Line,400kV,"Haryana, Gurgaon",185,EPC,24,285,01-01-2024,100,90,85,28.5,30.2,Approved,0,100,150,165,42.8,55.6,0,Complete,100,60,62,71.3,75.8,1,OnTime,100,90,95,42.8,46.1,98,1,100,120,128,57,60.3,96,1,,,,,,,,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - Neemrana (PG) - Dhanonda 400 kV D/C HTLS line,6,Stringing/Cabling,26,27.1,Line,400kV,"Haryana, Gurgaon",185,EPC,24,285,01-01-2024,100,90,85,28.5,30.2,Approved,0,100,150,165,42.8,55.6,0,Complete,100,60,62,71.3,75.8,1,OnTime,100,90,95,42.8,46.1,98,1,100,120,128,57,60.3,96,1,100,75,76,28.5,29.4,98,Flat,,,,,,,,
Creation of new 400 kV GIS in Gurgaon area and Palwal as a part of ISTS - Neemrana (PG) - Dhanonda 400 kV D/C HTLS line,7,Testing & Commissioning,26,27.5,Line,400kV,"Haryana, Gurgaon",185,EPC,24,285,01-01-2024,100,90,85,28.5,30.2,Approved,0,100,150,165,42.8,55.6,0,Complete,100,60,62,71.3,75.8,1,OnTime,100,90,95,42.8,46.1,98,1,100,120,128,57,60.3,96,1,100,75,76,28.5,29.4,98,Flat,100,45,44,14.3,14.7,Successful,15-12-2024,
Eastern Region Strengthening Scheme-XXI - LILO of Kishanganj - Patna 400KV D/c (Quad Moose) line of PGCIL at Saharsa (New),1,Planning/Engineering,-5,0.7,Line,400kV,"Bihar, Saharsa",45,TBCB,24,285,01-01-2023,100,90,85,28.5,29.2,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of Kishanganj - Patna 400KV D/c (Quad Moose) line of PGCIL at Saharsa (New),2,Approvals & ROW,25,37.7,Line,400kV,"Bihar, Saharsa",45,TBCB,24,285,01-01-2023,100,90,85,28.5,29.2,Approved,0,100,150,180,42.8,60,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of Kishanganj - Patna 400KV D/c (Quad Moose) line of PGCIL at Saharsa (New),3,Procurement/Supply,27,40.8,Line,400kV,"Bihar, Saharsa",45,TBCB,24,285,01-01-2023,100,90,85,28.5,29.2,Approved,0,100,150,180,42.8,60,1,Complete,100,60,62,71.3,74.5,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of Kishanganj - Patna 400KV D/c (Quad Moose) line of PGCIL at Saharsa (New),4,Site Preparation/Civil,42,49.9,Line,400kV,"Bihar, Saharsa",45,TBCB,24,285,01-01-2023,100,90,85,28.5,29.2,Approved,0,100,150,180,42.8,60,1,Complete,100,60,62,71.3,74.5,1,OnTime,100,90,105,42.8,51.4,98,1,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of Kishanganj - Patna 400KV D/c (Quad Moose) line of PGCIL at Saharsa (New),5,Erection/Construction,52,54.5,Line,400kV,"Bihar, Saharsa",45,TBCB,24,285,01-01-2023,100,90,85,28.5,29.2,Approved,0,100,150,180,42.8,60,1,Complete,100,60,62,71.3,74.5,1,OnTime,100,90,105,42.8,51.4,98,1,100,120,130,57,61.6,97,1,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of Kishanganj - Patna 400KV D/c (Quad Moose) line of PGCIL at Saharsa (New),6,Stringing/Cabling,53,56.1,Line,400kV,"Bihar, Saharsa",45,TBCB,24,285,01-01-2023,100,90,85,28.5,29.2,Approved,0,100,150,180,42.8,60,1,Complete,100,60,62,71.3,74.5,1,OnTime,100,90,105,42.8,51.4,98,1,100,120,130,57,61.6,97,1,100,75,76,28.5,29.8,99,Flat,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of Kishanganj - Patna 400KV D/c (Quad Moose) line of PGCIL at Saharsa (New),7,Testing & Commissioning,52,56.8,Line,400kV,"Bihar, Saharsa",45,TBCB,24,285,01-01-2023,100,90,85,28.5,29.2,Approved,0,100,150,180,42.8,60,1,Complete,100,60,62,71.3,74.5,1,OnTime,100,90,105,42.8,51.4,98,1,100,120,130,57,61.6,97,1,100,75,76,28.5,29.8,99,Flat,100,45,44,14.3,14.7,Successful,15-07-2025,
Eastern Region Strengthening Scheme-XXI - LILO of both circuits of Nabinagar-II - Gaya 400KV D/c (Quad Moose) line of PGCIL at Chandauti (New),1,Planning/Engineering,-5,1.7,Line,400kV,"Bihar, Gaya",25,EPC,24,185,01-01-2024,100,90,85,18.5,20.2,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of both circuits of Nabinagar-II - Gaya 400KV D/c (Quad Moose) line of PGCIL at Chandauti (New),2,Approvals & ROW,40,36,Line,400kV,"Bihar, Gaya",25,EPC,24,185,01-01-2024,100,90,85,18.5,20.2,Approved,0,100,150,195,27.8,42.3,1,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of both circuits of Nabinagar-II - Gaya 400KV D/c (Quad Moose) line of PGCIL at Chandauti (New),3,Procurement/Supply,42,38.1,Line,400kV,"Bihar, Gaya",25,EPC,24,185,01-01-2024,100,90,85,18.5,20.2,Approved,0,100,150,195,27.8,42.3,1,Complete,100,70,72,46.3,48.1,1,OnTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of both circuits of Nabinagar-II - Gaya 400KV D/c (Quad Moose) line of PGCIL at Chandauti (New),4,Site Preparation/Civil,57,45.6,Line,400kV,"Bihar, Gaya",25,EPC,24,185,01-01-2024,100,90,85,18.5,20.2,Approved,0,100,150,195,27.8,42.3,1,Complete,100,70,72,46.3,48.1,1,OnTime,100,80,95,27.8,34.5,98,1,,,,,,,,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of both circuits of Nabinagar-II - Gaya 400KV D/c (Quad Moose) line of PGCIL at Chandauti (New),5,Erection/Construction,72,48.8,Line,400kV,"Bihar, Gaya",25,EPC,24,185,01-01-2024,100,90,85,18.5,20.2,Approved,0,100,150,195,27.8,42.3,1,Complete,100,70,72,46.3,48.1,1,OnTime,100,80,95,27.8,34.5,98,1,100,120,135,37,40.2,97,1,,,,,,,,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of both circuits of Nabinagar-II - Gaya 400KV D/c (Quad Moose) line of PGCIL at Chandauti (New),6,Stringing/Cabling,75,49.4,Line,400kV,"Bihar, Gaya",25,EPC,24,185,01-01-2024,100,90,85,18.5,20.2,Approved,0,100,150,195,27.8,42.3,1,Complete,100,70,72,46.3,48.1,1,OnTime,100,80,95,27.8,34.5,98,1,100,120,135,37,40.2,97,1,100,75,78,18.5,19.1,99,Flat,,,,,,,,
Eastern Region Strengthening Scheme-XXI - LILO of both circuits of Nabinagar-II - Gaya 400KV D/c (Quad Moose) line of PGCIL at Chandauti (New),7,Testing & Commissioning,76,49.8,Line,400kV,"Bihar, Gaya",25,EPC,24,185,01-01-2024,100,90,85,18.5,20.2,Approved,0,100,150,195,27.8,42.3,1,Complete,100,70,72,46.3,48.1,1,OnTime,100,80,95,27.8,34.5,98,1,100,120,135,37,40.2,97,1,100,75,78,18.5,19.1,99,Flat,100,45,46,9.3,9.7,Successful,15-10-2024,
Eastern Region System Strengthening Scheme-VI(ERSS- VI) - Muzaffarpur (PG) - Darbhanga 400 kV D/c line with triple snowbird conductor,1,Planning/Engineering,-5,-0.9,Line,400kV,"Bihar, Muzaffarpur",180,EPC,24,285,01-01-2024,100,90,85,28.5,27.6,Approved,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
